Marketing;Strategic Innovation: Building and Sustaining Innovative Organizations;Raj Echambadi ;Innovation strategy is about creating unique value for consumers by delivering a great product that satisfies their needs. At the core of a successful innovation strategy is a great product concept. Product is an all-encompassing term that includes physical goods, intangible services, and even ideas. There are three pillars to a successful product strategy: a clear understanding of (a) the target customers (WHO), (b) the specific elements of the product offering (WHAT) that satisfies consumer needs and dovetails with company capabilities, and (c) the tactical plans to reach end consumers (HOW). The value proposition has to be embedded in a coherent business model in order to create and capture value. But well-laid innovation plans can go awry without a consideration of the business ecosystem that includes competitors and collaborators, including suppliers, distributors, and retailers, or the contextual environment in which the company operates. In an interdependent world, fostering an integrated ecosystem is critically important for companies interested in maximizing the odds of innovation success.  You will be able to:  - Understand key ideas about innovation and product strategy - Strategize for value capture in a business model - Critically examine the roles of various players in a business ecosystem   This course is part of Gies College of Business’ suite of online programs, including the iMBA and iMSM. Learn more about admission into these programs and explore how your Coursera work can be leveraged if accepted into a degree program at https://degrees.giesbusiness.illinois.edu/idegrees/. SHOW ALL COURSE OUTLINE SHOW ALL;47719;1083
Business Strategy;Digital Transformation in Financial Services Specialization;Jonas Hedman ;This Specialization is intended for learners that have or wants to have a career in the digital financial industries.  The Specialization explores the evolving world of finance, focusing on the changing dynamics caused by the conversion of products and services into digital goods, new customer demands and changing regulation to govern the competetive landscape - the digital transformation of finance.  You’ll learn about concepts such as digital platforms and business ecosystems, be exposed to the emerging Fintech landscape and master a new toolbox for successfully competing on innovation in the digital era of finance. In the final Capstone Project, you’ll create and defend a holistic digital transformation strategy for a real world company.  Throughout the course, the instructors will use state of art examples and share their own research from the European and North American finance industries, as well as expose practices from leading digital financial services and companies, such as MobilePay, Saxo Bank and PayPal.  The main focus in the course is on the financial sector (in particular in North America and Europe), but the course also include material of relevance for the financial trading and insurance sectors and inspiration from Africa.;24970;1341
Marketing;Strategic Innovation: Managing Innovation Initiatives;E. Geoffrey Love;You may have noticed that what is new often behaves differently than what has become accepted over time whether it is in a market, technology, or with people and firms. This course helps you develop a perspective on managing innovation. That is, you will build your capability to lead and design your organization in effectively implementing innovation initiatives and achieving their strategic intent.  SHOW ALL COURSE OUTLINE SHOW ALL;22462;591
Business Strategy;Innovation Management;Jasmien Khattab ;What is innovation management? How do firms bring in new business models and get new products and services to the market? Go on a nine-week journey through innovation management concepts, theories of idea generation, selection, strategy formulation and implementation in this MOOC in Innovation Management. In it, you will also learn the tools for implementing innovation projects yourself.  SHOW ALL COURSE OUTLINE SHOW ALL;88284;1760
Law;Internet Giants: The Law and Economics of Media Platforms;Randal C. Picker;This seven-week course will explore the relationship between law and technology with a strong focus on the law of the United States with some comparisons to laws around the world, especially in Europe. Tech progress is an important source of economic growth and raises broader questions about the human condition, including how culture evolves and who controls that evolution. Technology also matters in countless other ways as it often establishes the framework in which governments interact with their citizens, both in allowing speech and blocking it and in establishing exactly what the boundaries are between private life and the government.  And technology itself is powerfully shaped by the laws that apply in areas as diverse as copyright, antitrust, patents, privacy, speech law and the regulation of networks. SHOW ALL COURSE OUTLINE SHOW ALL;55098;1029
Business Strategy;Digital Business Models;Andreas Constantinou;Digital business models are disrupting 50-year old companies in telecommunications, transportation, advertising, e-commerce, automotive, insurance and many other industries. This course will explore the business models of software disruptors of the west such as Apple, Google, Facebook and Amazon, and the east such as Xiaomi and weChat. The class uses a structured framework for analysing business models with numerous examples so that students can apply it to their own business or case study. SHOW ALL COURSE OUTLINE SHOW ALL;41087;492
Business Essentials;Two Speed IT: How Companies Can Surf the Digital Wave, a BCG Perspective;Antoine Gourévitch ;Transform or disappear, the Darwinism of IT: In order to adapt to a digital world, a two-speed IT is needed. Despite the importance of IT in today’s digital world, Chief Information Officers (CIOs) often struggle to get their voices heard by executive committees. Faced with this challenge, IT departments are being forced to reinvent themselves to adapt their companies to the fast paced evolution of technology. The Boston Consulting Group has developed a business approach that allows IT to shed off its appearance of a heavy cost center and to adopt a new, more realistic persona as a quality service provider, partnering with users and the management. Would you be a professional, a student in engineering, a student in a business schools or would you just be interested in digital transformation and its implications on IT, Learn with three BCG experts why and how to manage an IT department as a business in order to transform a company and adapt it to a digital world.  Join the conversation: #2SpeedIT;21153;149
Data Analysis;Share Data Through the Art of Visualization;Google Career Certificates;This is the sixth course in the Google Data Analytics Certificate. These courses will equip you with the skills needed to apply to introductory-level data analyst jobs. You’ll learn how to visualize and present your data findings as you complete the data analysis process. This course will show you how data visualizations, such as visual dashboards, can help bring your data to life. You’ll also explore Tableau, a data visualization platform that will help you create effective visualizations for your presentations. Current Google data analysts will continue to instruct and provide you with hands-on ways to accomplish common data analyst tasks with the best tools and resources. SHOW ALL COURSE OUTLINE SHOW ALL;222867;5174
Business Essentials;Excel to MySQL: Analytic Techniques for Business Specialization;Daniel Egger ;Formulate data questions, explore and visualize large datasets, and inform strategic decisions. In this Specialization, you’ll learn to frame business challenges as data questions. You’ll use powerful tools and methods such as Excel, Tableau, and MySQL to analyze data, create forecasts and models, design visualizations, and communicate your insights. In the final Capstone Project, you’ll apply your skills to explore and justify improvements to a real-world business process. The Capstone Project focuses on optimizing revenues from residential property, and Airbnb, our Capstone’s official Sponsor, provided input on the project design. Airbnb is the world’s largest marketplace connecting property-owner hosts with travelers to facilitate short-term rental transactions. The top 10 Capstone completers each year will have the opportunity to present their work directly to senior data scientists at Airbnb live for feedback and discussion.;201177;11030
Data Analysis;Excel Basics for Data Analysis;Sandip Saha Joy ;This course is designed to provide you with basic working knowledge for using Excel spreadsheets for Data Analysis. It covers some of the first steps for working with spreadsheets and their usage in the process of analyzing data.  It includes plenty of videos, demos, and examples for you to learn, followed by step-by-step instructions for you to apply and practice on a live spreadsheet. SHOW ALL COURSE OUTLINE SHOW ALL;142877;4508
Cloud Computing;Work Smarter with Microsoft Excel;Microsoft;This course is intended for learners with some experience using Microsoft Windows, who are seeking to build presentation skills with Microsoft Excel. To be successful in this course you should have an understanding of the basics of using a Windows-based computer. Experience with printing and using a web browser are an asset, but not required. SHOW ALL COURSE OUTLINE SHOW ALL;42445;534
Business Essentials;Excel Fundamentals for Data Analysis;Nicky Bull ;"As data becomes the modern currency, so the ability to analyse the data quickly and accurately has become of paramount importance. Excel with its extraordinarily broad range of features and capabilities is one of the most widely used programs for doing this. In the first course of our Excel Skills for Data Analysis and Visualization Specialization, you will learn the fundamentals of Excel for data analysis. When you have completed the course, you will be able to use a range of Excel tools and functions to clean and prepare data for analysis; automate data analysis with the help of Named Ranges and Tables; and use logical and lookup functions to transform, link and categorise data. SHOW ALL COURSE OUTLINE SHOW ALL";108127;2803
Design and Product;Everyday Excel, Part 1;Charlie Nuttelman;"""Everyday Excel, Part 1"" is aimed at learners who are seeking to learn Excel from the ground up.  No experience with Excel is necessary.  While this course is meant for beginners of Excel, advanced users will undoubtedly pick up new skills and tools. This course is the first part of a three-part series and Specialization that focuses on teaching introductory through very advanced techniques and tools in Excel.  In this course (Part 1), you will: 1) learn how to effectively navigate around the Excel environment; 2) edit and format Excel worksheets; 3) implement basic to advanced Excel functions (including financial, logical, and text functions); 4) learn how to manage data sets (filter, remove duplicates, consolidate data, sort data, and validate data); and 5) learn how to effectively visualize data through scatterplots, column charts, and pie charts.  New to Excel?  That is entirely fine!  This course is meant to be fun, thought-provoking, and appeal to a wide audience.  No prior knowledge in programming nor advanced math skills are necessary.  The course is organized into 5 Weeks (modules).   To pass each module, you'll need to pass a mastery quiz and complete a problem solving assignment.  This course is unique in that the weekly assignments are completed in-application (i.e., on your own computer in Excel), providing you with valuable hands-on training. SHOW ALL COURSE OUTLINE SHOW ALL";201722;2898
Data Analysis;Problem Solving with Excel;Alex Mannella;This course explores Excel as a tool for solving business problems. In this course you will learn the basic functions of excel through guided demonstration. Each week you will build on your excel skills and be provided an opportunity to practice what you’ve learned. Finally, you will have a chance to put your knowledge to work in a final project.  Please note, the content in this course was developed using a Windows version of Excel 2013.   SHOW ALL COURSE OUTLINE SHOW ALL;125599;5103
Data Analysis;Introduction to Data Analysis Using Excel;Sharad Borle;The use of Excel is widespread in the industry. It is a very powerful data analysis tool and almost all big and small businesses use Excel in their day to day functioning. This is an introductory course in the use of Excel and is designed to give you a working knowledge of Excel with the aim of getting to use it for more advance topics in Business Statistics later. The course is designed keeping in mind two kinds of learners -  those who have very little functional knowledge of Excel and those who use Excel regularly but at a peripheral level and wish to enhance their skills. The course takes you from basic operations such as reading data into excel using various data formats, organizing and manipulating data, to some of the more advanced functionality of Excel. All along, Excel functionality is introduced using easy to understand examples which are demonstrated in a way that learners can become comfortable in understanding and applying them. SHOW ALL COURSE OUTLINE SHOW ALL;232860;9745
Business Strategy;Excel Time Series Models for Business Forecasting;Dr Prashan S. M. Karunaratne;This course explores different time series business forecasting methods. The course covers a variety of business forecasting methods for different types of components present in time series data — level, trending, and seasonal. We will learn about the theoretical methods and apply these methods to business data using Microsoft Excel. These forecasting methods will be programmed into Microsoft Excel, displayed graphically, and we will optimise these models to produce accurate forecasts. We will compare different models and their forecasts to decide which model best suits our business' needs. SHOW ALL COURSE OUTLINE SHOW ALL;6395;128
Leadership and Management;Explore Management Concepts through Metaphor and Music;Dr Amal El-Sawad;"How can exploring and analysing music and metaphors help us to better understand management, work organisations, working lives, and ultimately ourselves too? As you set out on your journey through this innovative course, the answers to these questions will be revealed. Through the lens of metaphor and music, you will be introduced to core managerial and organisational concepts and theories. You will explore issues related to, for example: organisational and work design; motivation and productivity; employee voice; careers; and management and leadership styles. You will research and analyse contemporary management dilemmas and challenges and gain new insights into the lived experience of work. You will explore the power of music to creatively engage and motivate employees, boost their morale, and give voice to workers who might otherwise remain unheard.   The course has been designed to be highly interactive and creative with lots of opportunities for you to share your ideas and engage in discussion and debate with your fellow students. You will develop your own original organisational metaphors, write lyrics to your own company song, write and record your own short radio play, and develop your own motivational music playlist. By the end of the course, your understanding of management, organisations and the lived experience of work will have increased considerably. You will develop new skills in research and creative writing and will have lots of new ideas to take away with you and apply in your own organisation and your own working life. SHOW ALL COURSE OUTLINE SHOW ALL";2009;
Leadership and Management;Initiating and Planning Projects;Margaret Meloni, MBA, PMP;The courses in the Introduction to Project Management Principles and Practices Specialization are a recommended precursor to UCI's Applied Project Management Certificate.  Successful projects require careful upfront planning. In this course, you’ll learn the key roles and responsibilities of the project manager and project team. You’ll also learn to answer some key questions upfront to help you meet project objectives: What will this project accomplish? Why is this project important? Who benefits from this project? How will we plan for successful outcomes?  Upon completing this course, you will be able to: 1.       Identify the key characteristics of a project 2.       Identify primary project constraints 3.       Define the role and responsibilities of the project manager 4.       Identify Project Organizational Structures 5.       Understand the definition of a Project Stakeholder 6.       Identify project stakeholders 7.       Identify information needs of the project stakeholders 8.       Define responsibility for managing stakeholder and controlling stakeholder engagement 9.       Define the purpose of using a project charter 10.     Summarize the key elements of a project plan 11.     Identify common sources of conflict within a project environment 12.     Describe the difference between authority and influence SHOW ALL COURSE OUTLINE SHOW ALL;398991;21534
Leadership and Management;Leading Teams: Developing as a Leader;Elizabeth A. Luckman ;In this foundational course, you will be challenged to develop as a leader. You will explore the concept of leadership, assess required competencies for today's leaders, learn more about yourself and how you can make effective and ethical decisions, identify how to build trusting relationships with others, and articulate a practice for growing as a leader. SHOW ALL COURSE OUTLINE SHOW ALL;156868;5280
Education;Inclusive Leadership: The Power of Workplace Diversity;Brenda J. Allen;Do you want to promote diversity and inclusion? This course will empower and equip you to develop inclusive cultures where everyone feels valued and respected. You will learn how highly inclusive leaders from around the world use processes of social influence to interact effectively with individuals from a wide variety of backgrounds. You will deepen your understanding of the benefits of diversity. And, you will explore a wealth of perspectives and practices to help you to reap those benefits.  SHOW ALL COURSE OUTLINE SHOW ALL;52310;1677
Business Essentials;Negotiation skills: Negotiate and resolve conflict;Dr Andrew Heys;"Modern organisations are characterised by increasingly higher levels of uncertainty, complexity and diversity. In our current globalised work environment, how can you manage the power and politics that persistently influence organisational decision-making? Being savvy about organisational politics and having the nous to negotiate and resolve conflict is a critical capability for managers at all levels. This course will develop your negotiation and conflict resolution skills – crucial to becoming a positive influence in your organisation. Via structured learning activities (video lectures, quizzes, discussion prompts and written assessments) you will conceptualise and measure power and politics; analyse and develop strategies for influencing stakeholders; and learn how to act with integrity and purpose when ‘playing politics’. SHOW ALL COURSE OUTLINE SHOW ALL";21755;563
Leadership and Management;Preparing to Manage Human Resources;John W. Budd;One way or another, all employees are managed. But approaches to managing employees varying from employee-to-employee, job-to-job, manager-to-manager, organization-to-organization, and country-to-country. This course provides a foundation for developing your own approach to skillfully managing employees by illustrating alternative human resource management (HRM) strategies, introducing the importance of the legal context, and thinking about what motivates employees. This will then give you the factual and conceptual basis for developing specific, critical HRM skills in subsequent courses on hiring employees, managing performance, and rewarding employees. Don't know anything about HRM? That's OK! Leave this course with a new-found understanding of the range of options available for managing employees, a grasp of what makes workers tick, and the readiness to develop your own HRM skills. SHOW ALL COURSE OUTLINE SHOW ALL;196399;8820
Leadership and Management;Digital Product Management: Modern Fundamentals;Alex Cowan;Not so long ago, the job of product manager was about assessing market data, creating requirements, and managing the hand-off to sales/marketing. Maybe you’d talk to a customer somewhere in there and they’d tell you what features they wanted. But companies that manage product that way are dying. Being a product person today is a new game, and product managers are at the center of it. Today, particularly if your product is mostly digital, you might update it several times a day. Massive troves of data are available for making decisions and, at the same time, deep insights into customer motivation and experience are more important than ever. The job of the modern product manager is to charter a direction and create a successful working environment for all the actors involved in product success.  It’s not a simple job or an easy job, but it is a meaningful job where you’ll be learning all the time.   This course will help you along your learning journey and prepare you with the skills and perspective you need to:  Create the actionable focus to successfully manage your product (week 1) Focus your work using modern product management methods (week 2) Manage new products and explore new product ideas (week 3) Manage and amplify existing products (week 4)  This course is ideal for current product or general  managers interested in today's modern product management methods.  Please note that there are new additions to this course and subtitles for these videos will soon be available.   This course was developed with the generous support of the Batten Institute at UVA’s Darden School of Business. The Batten Institute’s mission is to improve the world through entrepreneurship and innovation: www.batteninstitute.org. SHOW ALL COURSE OUTLINE SHOW ALL;160511;4671
Leadership and Management;The Art of Sales: Mastering the Selling Process Specialization;Craig Wortmann;Close more deals and improve the performance of any sales team. The Art of Sales Specialization is designed to make you more effective and efficient as you pursue your sales goals. Understand how to stand out in the crowd, attract customers, and build support for your initiatives within your company. Knowing how to “get to yes” is a crucial skill that can improve many facets of your life. Prepare to be tested, taught, and transformed as you learn to locate new customers and get great results.;33135;1078
Marketing;Fundamentals of Social Media Advertising;Daniel Kob;This course takes a deep dive into paid advertising on social media. Learn how to start advertising on platforms like Facebook and Instagram by developing effective ads. Learn how to work with design teams by capturing the essence of your ad campaign in a creative brief, and understand how privacy policies may affect your ads. Complete the course with a project where you will produce a creative brief with assets you would deliver to a design team for your ad campaign. You’ll also create your first social media ad.  SHOW ALL COURSE OUTLINE SHOW ALL;53416;1528
Leadership and Management;Procurement & Sourcing Introduction;Don Klock;After a warm Welcome to the Global Procurement and Sourcing Specialization, I will provide a brief introduction to the specialization  and its courses covering the following:  -Instructor Biography  -Who should take this course -Flow of the course  Following the introduction, the student will get the opportunity to learn about some of the current challenges facing procurement and sourcing professionals today through reading ten current articles ranging from what is procurement to how to collaborate with suppliers. These articles/knowledge will be a foundation for later courses on how to use tools, processes and improve skills to address many of these opportunities. There will be a brief assessment (true/false) of your knowledge gained from these articles. SHOW ALL COURSE OUTLINE SHOW ALL;21557;1003
Business Strategy;Omnichannel Retail Strategy Specialization;Barbara E. Kahn ;This Specialization provides learners with insight about operating in a transformed retail industry. You'll learn how to navigate the disruption in retail marketing caused by COVID-19 and to develop a framework to create a competitive strategy that focuses on a new customer-centric approach to marketing. You'll also learn the fundamentals of human capital management, with a focus on the retail industry, and do a deep dive into some of the practices that drive organizational success. Finally, you will review supply chain fundamentals, concentrating on the impact that the digital transformation has had on the retail industry. In utilizing meaningful retail analytics, you will learn how to generate value for retailers and their supply chains.  By the end of this Specialization, you will be able to form a strategy for selling your organization's retail product while retaining internal talent and adopting a forward-thinking and iterative approach to maintaining success in the future.;2930;204
Business Essentials;Supply Chain Management Specialization;Rudolf Leuschner, Ph.D.;"This Specialization is an introduction to the fascinating world of Supply Chain Management. When you complete the program you'll have a  richer understanding of the complexities that companies are facing in today's global networked economy.   The Specialization is for you, if: 1. you're looking to start a career in Supply Chain Management, but lack the basic background; 2. you're working with people in Supply Chain Management and want to understand their daily challenges better; 3. you're fascinated by how the global economy is linked together by the flow of products, information, and finances. The Supply Chain Management Specialization is made up of four basic courses in logistics, operations, planning, and sourcing, followed by a capstone course in Supply Chain Management Strategy. The Supply Chain Logistics course will cover transportation, warehousing and inventory, and logistics network design. The Supply Chain Operations course covers techniques used to optimize flow and focuses specifically on Six Sigma quality and Lean practices. In the Supply Chain Planning course you'll master different forecasting approaches. The Supply Chain Sourcing course deals with different techniques that help you create lasting and productive supplier relationships. Finally, in the capstone course on Supply Chain Management Strategy you'll solve a real-life business case. Interested in learning advanced supply chain topics? View the Supply Chain Excellence MasterTrack™ Certificate.";134535;10644
Business Strategy;Transforming the Fashion Business Specialization;Keanan Duffty;In this specialization, you will analyze the fashion business and how it must evolve into a more inclusive, diverse, and equitable manifestation of itself. You’ll explore the “slow fashion” movement, the historical underpinnings of the current fashion system, and imperatives for a more holistic, sustainable future. You’ll look at the design process from the perspective of analytical and statistical trend forecasting and how to bring new strategies and technologies into your design approach, all while maintaining an awareness of social movements and cultural shifts. And finally, you’ll learn how fashion retail can create memorable, immersive, and innovative experiences that help you and your brand stay relevant in an age of increasing competition and shifting consumer models.  The courses in this specialization bring together a dynamic group of Parsons faculty and leading industry experts who will share their real world experiences and guide you through the knowledge you need to advance your career.;6229;247
Business Essentials;Sales and CRM Overview;Trailhead ;This course is the first of a series that aims to teach you the foundational skills in Salesforce that will prepare you for a variety of entry-level sales roles, including the sales operations specialist position.  This course is designed for beginners. No previous experience in Salesforce, sales, or CRM is necessary to be successful. In this course, you will be introduced to essential concepts like the fundamentals of the sales process. You'll also learn about what Customer Relationship Management (CRM) systems are and what they are used for, you'll dive into Salesforce's main products and their use cases, and you will gain a working knowledge of the key functionalities of the Salesforce Sales Cloud that help support a business’s growth.  This course is the first step in your learning journey with Salesforce. It will provide you with the foundation you need to go into depth with more advanced Salesforce tools taught later in the certificate, and ultimately launch your new career. Please note that if you already have background knowledge in sales and CRM, or if you want to dive immediately into content that goes into more depth with Salesforce, it is recommended that you start with Course 2 in this certificate: Lead Management in Salesforce. SHOW ALL COURSE OUTLINE SHOW ALL;23742;466
Leadership and Management;Supply Market Analysis;Don Klock;"In this course you will learn some tools to evaluate supply markets from a  Strategic  level  (e.g. Macro) (PESTLE) to Tactical level (e.g. Industry)  (Supply Market Segmentation, Five Forces, Supply Chain Mapping) to Operational Level (Supplier)  (Informational Sources,  SWOT, Financial Analysis) A total of seven ""proven"" tools will be provided.   All of these tools will help you develop the right strategies, reduce risks, and make the ""right"" supplier decisions.  Required reading, supplemental videos and a required case with a Peer Group Assessment will help you increase your learnings. SHOW ALL COURSE OUTLINE SHOW ALL";5898;89
Marketing;Customer Value in Pricing Strategy;Jean Manuel Izaret ;The traditional approach to pricing based on costs works to pay the bills, but it leaves revenue on the table. You can, in fact, price your products in a way that increases sales--if you know what your customers are willing to pay and can leverage psychology to create better deal and discount plans. In this course, we'll show you how to price a product based on how your customers value it and the psychology behind their purchase decisions. Developed at the Darden School of Business at the University of Virginia, and led by top-ranked Darden faculty and Boston Consulting Group global pricing experts, this course provides an in-depth understanding of value-based pricing and how to use it to capture more revenue. SHOW ALL COURSE OUTLINE SHOW ALL;13041;329
Machine Learning;IBM AI Foundations for Business Specialization;Rav Ahuja ;This specialization will explain and describe the overall focus areas for business leaders considering AI-based solutions for business challenges. The first course provides a business-oriented summary of technologies and basic concepts in AI. The second will introduce the technologies and concepts in data science. The third introduces the AI Ladder, which is a framework for understanding the work and processes that are necessary for the successful deployment of AI-based solutions.;8666;999
Machine Learning;IBM & Darden Digital Strategy Specialization;Rav Ahuja ;This Specialization was designed to combine the most current business research in digital transformation and strategy with the most up-to-date technical knowledge of the technologies that are changing how we work and do business to enable you to advance your career. By the end of this Specialization, you will have an understanding of the three technologies impacting all businesses: artificial intelligence, cloud computing, and data science. You will also be able to develop or advance a digital transformation strategy for your own business using these technologies. This specialization will help managers understand technology and technical workers to understand strategy, and is ideal for anyone who wants to be able to help lead projects in digital transformation and technical and business strategy.;2512;205
Business Essentials;Business Foundations Specialization;Barbara E. Kahn ;In this Specialization, you’ll develop basic literacy in the language of business, which you can use to transition to a new career, start or improve your own small business, or apply to business school to continue your education. In five courses, you’ll learn the fundamentals of marketing, accounting, operations, and finance. In the final Capstone Project, you’ll apply the skills learned by developing a go-to-market strategy to address a real business challenge.;150180;17120
Finance;Finance & Quantitative Modeling for Analysts Specialization;Richard Waterman ;The role of an Analyst is dynamic, complex, and driven by a variety of skills. These skills range from a basic understanding of financial statement data and non-financial metrics that can be linked to financial performance, to a deeper dive into business and financial modeling. Analysts also utilize spreadsheet models, modeling techniques, and common investment analysis application as part of their toolkit to make informed financial decisions and investments. This multifaceted specialization will equip a learner who might be interested in entering the dynamic world of data and business analysis, and/or is interested gaining deeper technical knowledge in Finance and Quantitative Modeling. Starting from the fundamentals of quantitative modeling, you will learn how to put data to work by using spreadsheets and leverage spreadsheets as a powerful, accessible data analysis tool. You will also be introduced to the world of corporate finance, and gain a better understanding of finance fundamentals, including a variety of real-world situations spanning personal finance, corporate decision-making and financial intermediation.;25613;2307
Finance;Introduction to Finance and Accounting Specialization;Jessica Wachter ;This specialization provides an introduction to corporate finance and accounting, emphasizing their application to a wide variety of real-world situations spanning personal finance, corporate decision-making, financial intermediation, and how accounting standards and managerial incentives affect the financial reporting process.  It begins with concepts and applications like time value of money, risk-return tradeoff, retirement savings, mortgage financing, auto leasing, asset valuation, and many others.  The specialization uses Excel to make the experience more hands-on and help learners understand the concepts more directly.  From valuing claims and making financing decisions, to elements of a basic financial model, the coursework provides a solid foundation to corporate finance. The specialization then moves to financial accounting, enabling learners to read financial statements and to understand the language and grammar of accounting.  The coursework introduces bookkeeping fundamentals, accrual accounting, cash flow analysis, among much else!  Finally, using the foundational knowledge of accounting, the specialization teaches learners how to understand and analyze key information that companies provide in their statements, including types of assets and liabilities and longer-term investments and debts, and finally the difference between tax reporting and financial reporting.;39192;1606
Finance;Decentralized Finance (DeFi): The Future of Finance Specialization;Cam Harvey;DeFi and the Future of Finance is a four course learning experience. DeFi or Decentralized Finance is a new technology whereby users interact as peers with algorithms or smart contracts rather than through traditional intermediaries such as banks, brokerages or insurance companies.  The technology has the potential to transform finance as we know it. It solves key problems in traditional finance such as lack of inclusion, inefficiency, opacity, centralized control and lack of interoperability.  The first course, DeFi Infrastructure, focuses on the historical evolution of decentralized finance as well as the problems that DeFi solves.  The second course, DeFi Primitives, deals with mechanics, supply and ownership, and loans and swaps.  The third course, DeFi Deep Dive, explores the leading protocols including MakerDAO, Compound, Aave, Uniswap and dYdX.  The fourth course, DeFi Risks and Opportunities, analyzes the key risks including smart contract risk, governance risk, scaling as well as regulatory issues. The final part of the course sketches a vision of finance in the future including the winners and the losers.;18955;1299
Business Essentials;Fintech: Foundations & Applications of Financial Technology Specialization;Christopher Geczy ;Wharton's Fintech Specialization is designed to introduce you to the fundamental building blocks of financial technologies and real-world applications through case studies of Wharton-led companies in the field. You'll learn the  the essential components of technology-driven financial strategies, from complex regulations to cryptocurrency to portfolio optimization.  You'll also learn how modern investment strategies deploy technology to produce optimal results, explore the disruptive force of changing payment methods,  analyze the changing regulatory landscape, and gain a deeper understanding of robo-advising, crowdfunding, peer-to-peer lending, and blockchain. By the end of this Specialization, you'll be able to make informed decisions about deploying financial technologies for yourself or for your business, giving you a competitive advantage in using the latest financial innovations.;35424;3186
Personal Development;Introduction to Personal Finance;Brian Walsh ;This course is a general overview of a variety of personal finance topics - including budgeting, the importance of your credit score, cash flow, setting financial goals, and taxes.  Taught by two CERTIFIED FINANCIAL PLANNER™ Professionals, the concepts are broken down through videos, readings, and activities so you can apply what you are learning in real time. The course provides the foundation to build on for the rest of The Fundamentals of Personal Finance Specialization or as a standalone survey course to improve your understanding of basic personal finance terminology, as well as how they apply to your own financial situation.  SHOW ALL COURSE OUTLINE SHOW ALL;8770;102
Finance;Introduction to Portfolio Construction and Analysis with Python;Vijay Vaidyanathan, PhD ;The practice of investment management has been transformed in recent years by computational methods. This course provides an introduction to the underlying science, with the aim of giving you a thorough understanding of that scientific basis. However, instead of merely explaining the science, we help you build on that foundation in a practical manner, with an emphasis on the hands-on implementation of those ideas in the Python programming language.  SHOW ALL COURSE OUTLINE SHOW ALL;50784;1253
Finance;Blockchain and Cryptocurrency Explained;Robert Dittmar ;The sudden rise in the value of Bitcoin and other cryptocurrencies, and its subsequent decline, focused the world’s attention on cryptocurrencies as a means of payment. Blockchain technology powers Bitcoin and has been hyped as the next new, transformative technology. In this course, we first discuss the technical underpinnings of blockchain and review key concepts such as decentralization and consensus algorithms.  We then examine blockchain as an asset and review the dynamics of the cryptocurrency markets.  Finally, we examine blockchain as a business solution, with a focus on understanding business cases in which blockchain does and does not make sense. SHOW ALL COURSE OUTLINE SHOW ALL;34934;769
Finance;Financing for Startup Businesses;Manju Puri ;This course will teach you how to manage a startup’s financing strategy, where you will learn how to build capitalization tables (or “cap tables”) in Excel. Cap tables will help you explore different financing strategies for your startup company and determine which financing decisions are best for your entrepreneurial venture. You will also learn about innovations in the digital space that allow new ways to finance entrepreneurial ventures. These include different forms of crowdfunding, and alternative credit scoring mechanisms based on web-based data. SHOW ALL COURSE OUTLINE SHOW ALL;10066;189
Finance;Introduction to Corporate Finance;Michael R Roberts;This course provides a brief introduction to the fundamentals of finance, emphasizing their application to a wide variety of real-world situations spanning personal finance, corporate decision-making, and financial intermediation. Key concepts and applications include: time value of money, risk-return tradeoff, cost of capital, interest rates, retirement savings, mortgage financing, auto leasing, capital budgeting, asset valuation, discounted cash flow (DCF) analysis, net present value, internal rate of return, hurdle rate, payback period. SHOW ALL COURSE OUTLINE SHOW ALL;183427;5572
Entrepreneurship;Fundamentals of Business Finance, with Goldman Sachs 10,000 Women;Goldman Sachs 10,000 Women ;This free online course is one of 10 courses available in the Goldman Sachs 10,000 Women collection, designed for entrepreneurs ready to take their business to the next level.  This course will introduce you to business finance, and show you how to use financial statements to understand and monitor your company’s financial position in order to make key business decisions.    The exercises will introduce you to the Income Statement and Balance Sheet. Interpreting these statements and calculating key financial ratios such as net profit margin and current ratio will give you a clear understanding of your current business performance. With this information, you will have the skills to assess the financial implications of your growth opportunity more accurately.    The 10,000 Women course collection offers a truly flexible online learning experience. You have the freedom to approach the program in any way that works for you – take any course, or combination of courses, to tailor your learning journey to your individual business growth needs. If you choose to take all 10 courses, you will explore all the key elements of your business and develop a thorough plan for your business’s growth.   You can find out more about the Goldman Sachs 10,000 Women collection in the FAQs. SHOW ALL COURSE OUTLINE SHOW ALL;28339;620
Business Essentials;Financial Accounting Fundamentals;Luann J. Lynch;"This course, developed at the Darden School of Business at the University of Virginia and taught by top-ranked faculty, will teach you the tools you'll need to understand the fundamentals of financial accounting. Concise videos, the financial records of a small business, and ""your turn"" activities guide you through the three most commonly used financial statements: the Balance Sheet, the Income Statement, and the Statement of Cash Flows. Beyond recording transactions, you'll learn how to prepare these financial statements, and read and analyze them to draw basic conclusions about a company's financial health. SHOW ALL COURSE OUTLINE SHOW ALL";123799;2270
Business Essentials;Business and Financial Modeling Specialization;Richard Waterman ;Wharton's Business and Financial Modeling Specialization is designed to help you make informed business and financial decisions. These foundational courses will introduce you to spreadsheet models, modeling techniques, and common applications for investment analysis, company valuation, forecasting, and more. When you complete the Specialization, you'll be ready to use your own data to describe realities, build scenarios, and predict performance.;70828;7433
